uwi,lease_name,well_name,well_num,operator,rsv_cat,bench,first_prod_date,comp_date,hole_direction,surface_lat,surface_lon
42105421880000,UNIVERSITY SALT DRAW,UNIVERSITY SALT DRAW 4102BH,4102BH,RRP Operating,01PDP,WCC,2016-08-01,2016-08-25,H,31.03689193725586,-101.14230346679688
42105423220000,SHANNON ESTATE NORTHEAST,SHANNON ESTATE NORTHEAST 402H,402H,Zarvona,01PDP,WCB,2016-08-01,2016-09-19,H,30.94346046447754,-101.45856475830078
42105420890000,UNIVERSITY EAST,UNIVERSITY EAST 4110KH,4110KH,RRP Operating,01PDP,WCB,2016-07-01,2016-07-22,H,31.02277374267578,-101.1497802734375
42105421820000,UNIVERSITY `42`,UNIVERSITY `42` 2113HB,2113HB,Zarvona,01PDP,WCB,2015-07-01,2015-07-13,H,30.911598205566406,-101.15541076660156
42105421230000,PANGEA WEST,PANGEA WEST 6525HA,6525HA,Zarvona,01PDP,WCB,2014-12-01,2015-01-01,H,31.016761779785156,-101.51345825195312
42105421540000,BAKER `B`,BAKER `B` 291HB,291HB,Zarvona,01PDP,WCB,2015-03-01,2015-03-30,H,30.891918182373047,-101.23424530029297
42105420610000,GUNSLINGER 18,GUNSLINGER 18 1H,1H,PR,01PDP,WCA,2015-02-01,2015-03-09,H,30.974340438842773,-101.62103271484375
42105420430000,UNIVERSITY EAST,UNIVERSITY EAST 4110DH,4110DH,RRP Operating,01PDP,WCB,2015-08-01,2015-08-18,H,31.021900177001953,-101.14913940429688
42105421070000,BAKER 1 AW,BAKER 1 AW 122HC,122HC,Zarvona,01PDP,WCB,2014-10-01,2014-10-31,H,30.891368865966797,-101.18058776855469
42105421770000,CHAMBERS,CHAMBERS 442HC,442HC,Zarvona,01PDP,WCB,2015-04-01,2015-04-30,H,30.890466690063477,-101.2732925415039
42105421860000,UNIVERSITY 42,UNIVERSITY 42 1217HB,1217HB,Zarvona,01PDP,WCB,2015-06-01,2015-06-07,H,30.9407958984375,-101.208984375
42105424240000,UNIVERSITY EAST,UNIVERSITY EAST 4204AH,4204AH,Verdun,01PDP,,2023-06-01,,H,30.969036102294922,-101.15752410888672
42105420940000,UNIVERSITY 45,UNIVERSITY 45 2408HB,2408HB,Zarvona,01PDP,WCB,2014-12-01,2014-12-30,H,30.931066513061523,-101.2804946899414
42105423470000,UNIVERSITY SALT DRAW,UNIVERSITY SALT DRAW 3820FH,3820FH,RRP Operating,01PDP,WCB,2017-07-01,2017-08-11,H,31.036317825317383,-101.10894775390625
42105422230100,UNIVERSITY EAST,UNIVERSITY EAST 4116AH,4116AH,RRP Operating,01PDP,WCC,2015-07-01,2015-07-19,H,31.000516891479492,-101.17582702636719
42105422020000,UNIVERSITY 42,UNIVERSITY 42 1439HC,1439HC,Zarvona,01PDP,WCC,2015-06-01,2015-06-28,H,30.93474769592285,-101.18618774414062
42105420620100,GUNSLINGER 18,GUNSLINGER 18 3H,3H,PR,01PDP,WCA,2015-02-01,2015-03-09,H,30.97433853149414,-101.62110137939453
42105420290000,BAKER `B`,BAKER `B` 266HC,266HC,Zarvona,01PDP,WCB,2014-10-01,2014-10-12,H,30.892621994018555,-101.24627685546875
42105419890000,UNIVERSITY 50-12 EAST,UNIVERSITY 50-12 EAST 4H,4H,PR,01PDP,WCA,2015-02-01,2015-02-11,H,31.011709213256836,-101.4309310913086
42105422460000,UNIVDANA,UNIVDANA 6297NH,6297NH,Zarvona,01PDP,WCA,2016-07-01,2016-08-24,H,31.06170082092285,-101.70220947265625
42105423240000,UNIVERSITY ORANGE,UNIVERSITY ORANGE 6241A,6241A,Zarvona,01PDP,WCA,2016-12-01,2017-01-22,H,31.071422576904297,-101.7646484375
42105420200000,UNIVERSITY 45,UNIVERSITY 45 2235HC,2235HC,Zarvona,01PDP,WCB,2014-08-01,2014-08-01,H,30.93476676940918,-101.23738861083984
42105420650000,UNIVERSITY 38 OR,UNIVERSITY 38 OR 1402H,1402H,SEM,01PDP,WCB,2014-11-01,2014-11-23,H,31.061471939086914,-101.05674743652344
42105420420000,UNIVERSITY EAST,UNIVERSITY EAST 4110BH,4110BH,RRP Operating,01PDP,WCB,2015-08-01,2015-08-13,H,31.021757125854492,-101.15583038330078
42105421440000,HARRIS RANCH BB2-8,HARRIS RANCH BB2-8 2H,2H,PR,01PDP,WCB,2015-02-01,2015-02-14,H,31.01538848876953,-101.79469299316406
42105421670000,UNIVERSITY EAST,UNIVERSITY EAST 4413OH,4413OH,RRP Operating,02PA,,2016-01-01,2015-01-10,H,31.034061431884766,-101.26071166992188
42105424390000,SHANNON ESTATE NORTHEAST,SHANNON ESTATE NORTHEAST 0403H,0403H,Zarvona,01PDP,WCA,2018-03-01,2018-03-03,H,30.943195343017578,-101.47147369384766
42105420330000,BAKER `B`,BAKER `B` 274HB,274HB,Zarvona,01PDP,WCB,2014-10-01,2014-10-06,H,30.892467498779297,-101.24089050292969
42105421840000,BAKER 2 AW,BAKER 2 AW 110HC,110HC,Zarvona,01PDP,WCB,2015-05-01,2015-06-13,H,30.891414642333984,-101.18506622314453
42105420700000,UNIVERSITY EAST,UNIVERSITY EAST 4108LH,4108LH,RRP Operating,01PDP,WCB,2014-11-01,2014-10-24,H,31.022289276123047,-101.18467712402344
42105421950000,UNIVERSITY `42`,UNIVERSITY `42` 1218HB,1218HB,Zarvona,01PDP,WCB,2017-08-01,2017-08-29,H,30.940799713134766,-101.20767974853516
42105422300000,BAKER `B`,BAKER `B` 118HC,118HC,Zarvona,01PDP,WCB,2016-06-01,2016-06-19,H,30.891874313354492,-101.21986389160156
42105420770000,UNIVERSITY EAST,UNIVERSITY EAST 4109MH,4109MH,RRP Operating,01PDP,WCB,2015-03-01,2015-03-22,H,31.02271842956543,-101.17008209228516
42105425210000,UNIVERSITY 40,UNIVERSITY 40 2109WC,2109WC,SEM,01PDP,WCC,2023-01-01,2023-03-11,H,31.06911849975586,-101.15748596191406
42105424720000,SHANNON HOSPITAL `1`,SHANNON HOSPITAL `1` 6H,6H,Walsh & Watts,01PDP,,2019-05-01,2019-05-20,H,30.85416030883789,-101.71350860595703
42105418880000,UNIVERSITY 45,UNIVERSITY 45 2432HB,2432HB,Zarvona,01PDP,WCB,2013-12-01,2013-12-17,H,30.933565139770508,-101.27088928222656
42105419960000,UNIVERSITY 45,UNIVERSITY 45 834HB,834HB,Zarvona,01PDP,WCB,2014-07-01,2014-07-14,H,30.978540420532227,-101.25133514404297
42105423440000,UNIVERSITY SALT DRAW,UNIVERSITY SALT DRAW 3820CH,3820CH,RRP Operating,01PDP,WCB,2017-07-01,2017-07-08,H,31.036314010620117,-101.10913848876953
42105419510000,UNIVERSITY EAST,UNIVERSITY EAST 4416DH,4416DH,RRP Operating,01PDP,WCB,2014-07-01,2014-07-19,H,31.015127182006836,-101.2197494506836
42105422250100,UNIVERSITY SALT DRAW,UNIVERSITY SALT DRAW 4125AH,4125AH,RRP Operating,01PDP,WCB,2015-12-01,2015-12-31,H,30.971033096313477,-101.1114501953125
42105423180000,BAKER `B`,BAKER `B` 210HC,210HC,Zarvona,01PDP,WCB,2016-09-01,2016-09-19,H,30.889938354492188,-101.26542663574219
42105421940000,UNIVERSITY 42,UNIVERSITY 42 1216HC,1216HC,Zarvona,01PDP,WCB,2017-08-01,2017-08-31,H,30.940767288208008,-101.2077865600586
42105420240000,UNIVERSITY 47-4W,UNIVERSITY 47-4W 1H,1H,PR,01PDP,WCB,2014-06-01,2014-07-04,H,31.073291778564453,-101.33692169189453
42105423370000,SHANNON ESTATE BB,SHANNON ESTATE BB 2602H,2602H,Zarvona,01PDP,WCB,2017-02-01,2017-03-31,H,30.943634033203125,-101.55680084228516
42105420870000,UNIVERSITY EAST,UNIVERSITY EAST 4110IH,4110IH,RRP Operating,01PDP,WCC,2015-07-01,2015-07-24,H,31.02263832092285,-101.1564712524414
42105419200000,UNIVERSITY EAST,UNIVERSITY EAST 4716LH,4716LH,RRP Operating,01PDP,WCB,2014-06-01,2014-06-07,H,31.0230712890625,-101.3043441772461
42105420210000,UNIVERSITY 47-3,UNIVERSITY 47-3 1H,1H,PR,01PDP,WCB,2015-01-01,2015-01-18,H,31.07270050048828,-101.34280395507812
42105420480000,PANGEA WEST,PANGEA WEST 6611HA,6611HA,Zarvona,01PDP,WCB,2014-12-01,2014-12-01,H,31.017805099487305,-101.48140716552734
42105420900000,UNIVERSITY EAST,UNIVERSITY EAST 4110LH,4110LH,RRP Operating,01PDP,WCC,2016-07-01,2016-07-10,H,31.02277374267578,-101.14971923828125
42105420380000,UNIVERSITY EAST,UNIVERSITY EAST 4411NH,4411NH,RRP Operating,01PDP,WCB,2014-09-01,2014-08-26,H,31.03618621826172,-101.29021453857422
42105420630000,BAKER `B`,BAKER `B` 272HC,272HC,Zarvona,01PDP,WCB,2014-10-01,2014-10-07,H,30.89036750793457,-101.24249267578125
42105419570000,UNIVERSITY EAST,UNIVERSITY EAST 4107EH,4107EH,RRP Operating,01PDP,WCC,2014-06-01,2014-06-16,H,31.01519775390625,-101.20506286621094
42105419040000,UNIVERSITY EAST,UNIVERSITY EAST 4413MH,4413MH,RRP Operating,01PDP,WCB,2014-03-01,2014-03-03,H,31.037078857421875,-101.25342559814453
42105420130000,UNIVERSITY 45,UNIVERSITY 45 743HC,743HC,Zarvona,01PDP,WCB,2014-09-01,2014-09-02,H,30.977964401245117,-101.2682876586914
42105417900000,UNIVERSITY EAST,UNIVERSITY EAST 4108BH,4108BH,RRP Operating,01PDP,WCB,2014-01-01,2013-12-12,H,31.021718978881836,-101.19176483154297
42105419360000,BAKER `B`,BAKER `B` 249HB,249HB,Zarvona,01PDP,WCB,2014-04-01,2014-04-22,H,30.889917373657227,-101.25082397460938
42105418550000,CHAMBERS,CHAMBERS 452HC,452HC,Zarvona,01PDP,WCB,2013-11-01,2013-11-22,H,30.89026641845703,-101.26988983154297
42105418390100,UNIVERSITY EAST,UNIVERSITY EAST 4417IH,4417IH,RRP Operating,01PDP,WCB,2013-12-01,2013-12-01,H,31.022388458251953,-101.2441635131836
42105418130000,UNIVERSITY 38 `O`,UNIVERSITY 38 `O` 1502H,1502H,SEM,01PDP,WCB,2014-02-01,2014-03-13,H,31.060033798217773,-101.0351333618164
42105418990000,UNIVERSITY EAST,UNIVERSITY EAST 4413LH,4413LH,RRP Operating,01PDP,WCB,2014-03-01,2014-02-26,H,31.037078857421875,-101.25349426269531
42105417960000,UNIVERSITY EAST,UNIVERSITY EAST 4108EH,4108EH,RRP Operating,01PDP,WCC,2014-07-01,2014-07-16,H,31.021268844604492,-101.18441772460938
42105419120000,UNIVERSITY UNIT,UNIVERSITY UNIT 1003H,1003H,Enervest,01PDP,WCB,2014-04-01,2014-04-17,H,30.909448623657227,-101.02013397216797
42105416640000,UNIVERSITY EAST,UNIVERSITY EAST 4413AH,4413AH,RRP Operating,01PDP,WCB,2013-08-01,2013-08-01,H,31.036563873291016,-101.26113891601562
42105418120200,UNIVERSITY 38 `O`,UNIVERSITY 38 `O` 1501H,1501H,SEM,01PDP,WCB,2014-02-01,2014-03-15,H,31.060033798217773,-101.03500366210938
42105419260000,UNIVERSITY EAST,UNIVERSITY EAST 4717EH,4717EH,RRP Operating,01PDP,WCB,2014-05-01,2014-05-11,H,31.026887893676758,-101.32469177246094
42105417410000,UNIVERSITY 52-10,UNIVERSITY 52-10 12H,12H,PR,01PDP,WCB,2013-09-01,2013-09-08,H,31.063261032104492,-101.01246643066406
42105417090100,UNIVERSITY 40 EP,UNIVERSITY 40 EP 2502H,2502H,SEM,01PDP,WCC,2013-08-01,2013-08-30,H,31.060836791992188,-101.19915008544922
42105416510000,UNIVERSITY 52-23,UNIVERSITY 52-23 5H,5H,PR,01PDP,WCB,2014-02-01,2014-03-02,H,31.022016525268555,-100.97797393798828
42105417120000,UNIVERSITY 40 EP,UNIVERSITY 40 EP 2505H,2505H,SEM,01PDP,WCB,2013-06-01,2013-08-14,H,31.06083106994629,-101.20055389404297
42105420070000,UNIVERSITY EAST,UNIVERSITY EAST 4411HH,4411HH,RRP Operating,01PDP,WCB,2014-08-01,2014-08-07,H,31.036209106445312,-101.29810333251953
42105419720000,UNIVERSITY 50-14,UNIVERSITY 50-14 1H,1H,PR,01PDP,WCB,2014-06-01,2014-07-13,H,30.996660232543945,-101.41243743896484
42105420640000,UNIVERSITY 38 OR,UNIVERSITY 38 OR 1401H,1401H,SEM,01PDP,WCB,2014-11-01,2014-11-20,H,31.061471939086914,-101.05684661865234
42105420300000,UNIVERSITY 30-9,UNIVERSITY 30-9 3H,3H,EPIC PERMIAN OPERATING LLC,01PDP,WCB,2014-07-01,2014-07-24,H,30.716053009033203,-101.54519653320312
42105422130000,UNIVERSITY SALT DRAW,UNIVERSITY SALT DRAW 4102LH,4102LH,RRP Operating,01PDP,WCB,2016-09-01,2016-10-19,H,31.037006378173828,-101.128173828125
42105419140000,PANGEA WEST AB AW,PANGEA WEST AB AW 230HC,230HC,Zarvona,01PDP,WCB,2014-05-01,2014-05-03,H,31.018346786499023,-101.46715545654297
42105421400000,UNIVERSITY `45`,UNIVERSITY `45` 934HB,934HB,Zarvona,01PDP,WCB,2015-02-01,2015-03-18,H,30.97613525390625,-101.23487091064453
42105420140000,UNIVERSITY 45,UNIVERSITY 45 745HB,745HB,Zarvona,01PDP,WCB,2014-09-01,2014-09-15,H,30.978038787841797,-101.2672119140625
42105419810000,UNIVERSITY 45,UNIVERSITY 45 2118HC,2118HC,Zarvona,01PDP,WCB,2014-06-01,2014-06-09,H,30.934022903442383,-101.22911071777344
42105419820000,UNIVERSITY 45,UNIVERSITY 45 2124HC,2124HC,Zarvona,01PDP,WCB,2014-06-01,2014-06-05,H,30.934865951538086,-101.22698974609375
42105420730000,UNIVERSITY EAST,UNIVERSITY EAST 4109KH,4109KH,RRP Operating,01PDP,WCB,2015-04-01,2015-04-06,H,31.022754669189453,-101.17741394042969
42105419620000,UNIVERSITY 50-15,UNIVERSITY 50-15 5H,5H,PR,01PDP,WCB,2014-04-01,2014-05-09,H,30.996335983276367,-101.39191436767578
42105420040000,UNIVERSITY `45`,UNIVERSITY `45` 737HC,737HC,Zarvona,01PDP,WCB,2014-08-01,2014-08-31,H,30.97779655456543,-101.26996612548828
42105419750000,UNIVERSITY `45`,UNIVERSITY `45` 2120HB,2120HB,Zarvona,01PDP,WCB,2014-06-01,2014-06-06,H,30.934865951538086,-101.22698974609375
42105419170000,UNIVERSITY EAST,UNIVERSITY EAST 4716IH,4716IH,RRP Operating,01PDP,WCB,2014-05-01,2014-05-28,H,31.023029327392578,-101.3122787475586
42105419220000,UNIVERSITY EAST,UNIVERSITY EAST 4717AH,4717AH,RRP Operating,01PDP,WCB,2014-04-01,2014-04-03,H,31.026830673217773,-101.33053588867188
42105419000000,UNIVERSITY EAST,UNIVERSITY EAST 4414AH,4414AH,RRP Operating,01PDP,WCB,2015-09-01,2015-07-29,H,31.037446975708008,-101.2477798461914
42105418270000,UNIVERSITY 42 A,UNIVERSITY 42 A 2131HB,2131HB,Zarvona,01PDP,WCB,2013-10-01,2013-10-08,H,30.91126823425293,-101.14559173583984
42105419410000,UNIVERSITY UNIT,UNIVERSITY UNIT 1104H,1104H,Enervest,01PDP,CANYON,2014-04-01,2014-04-15,H,30.909313201904297,-101.02013397216797
42105418010000,UNIVERSITY EAST,UNIVERSITY EAST 4109AH,4109AH,RRP Operating,01PDP,WCB,2014-07-01,2014-08-04,H,31.02178192138672,-101.17713165283203
42105418450000,BAKER `B`,BAKER `B` 234HC,234HC,Zarvona,01PDP,WCB,2013-11-01,2013-11-29,H,30.892427444458008,-101.2564926147461
42105416890000,UNIVERSITY 49-13,UNIVERSITY 49-13 5H,5H,PR,01PDP,WCB,2013-08-01,2013-08-21,H,31.076679229736328,-101.40231323242188
42105417170000,UNIVERSITY EAST,UNIVERSITY EAST 4425CH,4425CH,RRP Operating,02PDNP,WCB,2013-10-01,2013-10-01,H,31.014076232910156,-101.22659301757812
42105417580000,UNIVERSITY 52-23,UNIVERSITY 52-23 8H,8H,PR,01PDP,WCB,2013-12-01,2013-12-29,H,31.024547576904297,-100.98379516601562
42105418590000,UNIVERSITY 42,UNIVERSITY 42 1320HB,1320HB,Zarvona,01PDP,WCB,2013-10-01,2013-11-13,H,30.93356704711914,-101.21259307861328
42105418970000,UNIVERSITY EAST,UNIVERSITY EAST 4413JH,4413JH,RRP Operating,01PDP,WCB,2014-03-01,2014-02-17,H,31.03557586669922,-101.26074981689453
42105417610100,UNIVERSITY 52-23,UNIVERSITY 52-23 11H,11H,PR,01PDP,WCB,2014-12-01,2014-12-30,H,31.024566650390625,-100.9779052734375
42105419190000,UNIVERSITY EAST,UNIVERSITY EAST 4716KH,4716KH,RRP Operating,01PDP,WCB,2014-05-01,2014-06-02,H,31.0230712890625,-101.30441284179688
42105421350000,UNIVERSITY 45,UNIVERSITY 45 922HB,922HB,Zarvona,01PDP,WCB,2015-04-01,2015-04-01,H,30.975980758666992,-101.23934173583984
42105420150000,UNIVERSITY 45,UNIVERSITY 45 2237HB,2237HB,Zarvona,01PDP,WCB,2014-08-01,2014-08-03,H,30.9339656829834,-101.23579406738281
42105419700000,UNIVERSITY 47-23,UNIVERSITY 47-23 2H,2H,PR,01PDP,WCB,2014-06-01,2014-07-02,H,30.997072219848633,-101.3506088256836
42105422160000,UNIVKEISHA,UNIVKEISHA 7265NH,7265NH,Zarvona,01PDP,WCA,2015-08-01,2015-08-26,H,31.060171127319336,-101.61398315429688
42105420190000,UNIVERSITY 45,UNIVERSITY 45 2231HB,2231HB,Zarvona,01PDP,WCB,2014-08-01,2014-08-02,H,30.93480110168457,-101.23743438720703
42105422430100,UNIVERSITY GOLD,UNIVERSITY GOLD 7192 H,7192 H,Zarvona,01PDP,WCA,2015-09-01,2015-10-21,H,31.076904296875,-101.65036010742188
42105422810000,SHANNON ESTATE BB,SHANNON ESTATE BB 3601H,3601H,Zarvona,01PDP,WCC,2016-10-01,2017-02-05,H,30.96636390686035,-101.56195831298828
42105421850000,UNIVERSITY 42,UNIVERSITY 42 1215HC,1215HC,Zarvona,01PDP,WCB,2015-06-01,2015-06-01,H,30.9407958984375,-101.2090835571289
42105420340000,BAKER `B`,BAKER `B` 278HC,278HC,Zarvona,01PDP,WCB,2014-10-01,2014-10-08,H,30.892452239990234,-101.24078369140625
42105420440000,UNIVERSITY EAST,UNIVERSITY EAST 4110FH,4110FH,RRP Operating,01PDP,WCB,2015-07-01,2015-08-18,H,31.021896362304688,-101.14900970458984
42105418960000,UNIVERSITY EAST,UNIVERSITY EAST 4413IH,4413IH,RRP Operating,01PDP,WCB,2014-02-01,2014-02-09,H,31.035978317260742,-101.26428985595703
42105420120000,UNIVERSITY 45,UNIVERSITY 45 741HA,741HA,Zarvona,01PDP,WCA,2014-09-01,2014-09-13,H,30.978036880493164,-101.2673110961914
42105418470000,UNIVERSITY 45,UNIVERSITY 45 2142HB,2142HB,Zarvona,01PDP,WCB,2013-11-01,2013-11-10,H,30.932666778564453,-101.2138900756836
42105419970000,SHANNON ESTATE Q-13,SHANNON ESTATE Q-13 6H,6H,DVN,02PA,WCB,2014-10-01,2014-10-22,H,30.950138092041016,-101.63252258300781
42105420160000,UNIVERSITY 45,UNIVERSITY 45 2241HC,2241HC,Zarvona,01PDP,WCB,2014-07-01,2014-07-31,H,30.9339656829834,-101.23568725585938
42105418900000,BAKER `B`,BAKER `B` 219HB,219HB,Zarvona,01PDP,WCB,2014-01-01,2014-01-31,H,30.889467239379883,-101.26199340820312
42105420550000,PANGEA WEST,PANGEA WEST 6619HC,6619HC,Zarvona,01PDP,WCB,2014-10-01,2014-10-17,H,31.01677703857422,-101.48355102539062
42105419330000,UNIVERSITY 50-15 EAST,UNIVERSITY 50-15 EAST 4H,4H,PR,01PDP,WCB,2014-10-01,2014-10-05,H,30.996408462524414,-101.39733123779297
42105417950000,UNIVERSITY EAST,UNIVERSITY EAST 4108DH,4108DH,RRP Operating,01PDP,WCB,2014-08-01,2014-08-08,H,31.02126693725586,-101.18447875976562
42105419590000,UNIVERSITY EAST,UNIVERSITY EAST 4107GH,4107GH,RRP Operating,01PDP,WCC,2014-06-01,2014-05-28,H,31.015226364135742,-101.1993408203125
42105419500000,UNIVERSITY EAST,UNIVERSITY EAST 4416CH,4416CH,RRP Operating,01PDP,WCB,2014-07-01,2014-07-15,H,31.015127182006836,-101.21981811523438
42105420250000,UNIVERSITY 47-4W,UNIVERSITY 47-4W 2H,2H,PR,01PDP,WCA,2015-02-01,2015-02-21,H,31.073328018188477,-101.33067321777344
42105418730000,UNIVERSITY EAST,UNIVERSITY EAST 4412VH,4412VH,RRP Operating,01PDP,WCB,2014-02-01,2014-01-25,H,31.036334991455078,-101.2681655883789
42105416080000,UNIVERSITY 52-10,UNIVERSITY 52-10 8H,8H,PR,01PDP,WCB,2013-10-01,2013-10-09,H,31.067834854125977,-101.0188980102539
42105418460000,BAKER `B`,BAKER `B` 232HB,232HB,Zarvona,01PDP,WCB,2013-11-01,2013-11-29,H,30.892419815063477,-101.25752258300781
42105418820000,UNIVERSITY EAST,UNIVERSITY EAST 4412OH,4412OH,RRP Operating,01PDP,WCB,2014-02-01,2014-01-05,H,31.036487579345703,-101.27945709228516
42105418500000,UNIVERSITY EAST,UNIVERSITY EAST 4417MH,4417MH,RRP Operating,01PDP,WCB,2013-12-01,2013-12-14,H,31.02242088317871,-101.23675537109375
42105417110000,UNIVERSITY 40 EP,UNIVERSITY 40 EP 2504H,2504H,SEM,01PDP,WCB,2013-06-01,2013-08-16,H,31.060829162597656,-101.20043182373047
42105417150000,UNIVERSITY EAST,UNIVERSITY EAST 4425AH,4425AH,RRP Operating,01PDP,WCB,2013-10-01,2013-10-11,H,31.014076232910156,-101.22672271728516
42105418100000,UNIVERSITY 45 D,UNIVERSITY 45 D 907HB,907HB,Zarvona,01PDP,WCB,2013-09-01,2013-09-30,H,30.976076126098633,-101.24906158447266
42105416630000,UNIVERSITY EAST,UNIVERSITY EAST 4413BH,4413BH,RRP Operating,01PDP,WCB,2013-08-01,2013-08-02,H,31.03656578063965,-101.26107788085938
42105423640000,UNIVERSITY STONEGATE,UNIVERSITY STONEGATE 3819LH,3819LH,RRP Operating,01PDP,WCB,2017-09-01,2017-09-22,H,31.030170440673828,-101.0834732055664
42105418940000,UNIVERSITY 45,UNIVERSITY 45 2340HB,2340HB,Zarvona,01PDP,WCB,2014-02-01,2014-02-13,H,30.933765411376953,-101.25109100341797
42105419290000,UNIVERSITY 45,UNIVERSITY 45 709HB,709HB,Zarvona,02PDNP,WCB,2014-03-01,2014-04-05,H,30.975934982299805,-101.27937316894531
42105421200000,PANGEA WEST,PANGEA WEST 6513HA,6513HA,Zarvona,01PDP,WCB,2014-12-01,2015-01-17,H,31.016286849975586,-101.50901794433594
42105421700000,BENNETT BB2-6 (AW),BENNETT BB2-6 (AW) 1H,1H,PR,01PDP,WCB,2015-03-01,2015-03-27,H,31.040220260620117,-101.83184814453125
42105422030000,UNIVERSITY 42,UNIVERSITY 42 1441HB,1441HB,Zarvona,01PDP,WCB,2015-06-01,2015-06-29,H,30.934741973876953,-101.18609619140625
42105421550000,BAKER `B`,BAKER `B` 295HC,295HC,Zarvona,01PDP,WCB,2015-03-01,2015-03-31,H,30.891918182373047,-101.2341537475586
42105422420000,UNIVERSITY GOLD,UNIVERSITY GOLD 7191H,7191H,Zarvona,01PDP,WCA,2015-10-01,2015-10-13,H,31.076902389526367,-101.65019989013672
42105420760000,UNIVERSITY EAST,UNIVERSITY EAST 4108KH,4108KH,RRP Operating,01PDP,WCB,2014-11-01,2014-10-20,H,31.022287368774414,-101.18473815917969
42105422110000,UNIVERSITY SALT DRAW,UNIVERSITY SALT DRAW 4102JH,4102JH,RRP Operating,01PDP,WCB,2016-09-01,2016-09-15,H,31.037006378173828,-101.1282958984375
42105420060100,UNIVERSITY EAST,UNIVERSITY EAST 4411GH,4411GH,RRP Operating,01PDP,WCB,2014-08-01,2014-08-04,H,31.03622055053711,-101.29820251464844
42105420030000,UNIVERSITY `45`,UNIVERSITY `45` 735HA,735HA,Zarvona,01PDP,WCA,2014-09-01,2014-09-14,H,30.97779655456543,-101.27005767822266
42105419210000,UNIVERSITY EAST,UNIVERSITY EAST 4716MH,4716MH,RRP Operating,01PDP,WCB,2014-05-01,2014-05-31,H,31.0230712890625,-101.30428314208984
42105419540000,UNIVERSITY EAST,UNIVERSITY EAST 4107BH,4107BH,RRP Operating,01PDP,WCB,2014-07-01,2014-07-18,H,31.015161514282227,-101.2127914428711
42105419180000,UNIVERSITY EAST,UNIVERSITY EAST 4716JH,4716JH,RRP Operating,02PDNP,WCB,2014-05-01,2014-05-31,H,31.023029327392578,-101.31221771240234
42105420050000,UNIVERSITY 45,UNIVERSITY 45 739HB,739HB,Zarvona,01PDP,WCB,2014-09-01,2014-09-14,H,30.977964401245117,-101.26839447021484
42105419710000,UNIVERSITY 47-23,UNIVERSITY 47-23 3H,3H,PR,01PDP,WCB,2015-01-01,2015-01-28,H,30.997509002685547,-101.3473129272461
42105418200000,UNIVERSITY EAST,UNIVERSITY EAST 4109IH,4109IH,RRP Operating,01PDP,WCB,2015-07-01,2015-07-30,H,31.02184295654297,-101.16230773925781
42105419640000,UNIVERSITY 47-11,UNIVERSITY 47-11 1H,1H,PR,01PDP,WCB,2014-04-01,2014-04-21,H,31.040069580078125,-101.37359619140625
42105418810000,UNIVERSITY `45`,UNIVERSITY `45` 2114HB,2114HB,Zarvona,01PDP,WCB,2014-06-01,2014-06-13,H,30.934030532836914,-101.22918701171875
42105420010000,UNIVERSITY `45`,UNIVERSITY `45` 838HC,838HC,Zarvona,01PDP,WCB,2014-07-01,2014-07-06,H,30.97855567932129,-101.24921417236328
42105420080000,UNIVERSITY EAST,UNIVERSITY EAST 4411IH,4411IH,RRP Operating,01PDP,WCB,2014-09-01,2014-07-28,H,31.036754608154297,-101.2937240600586
42105418090000,UNIVERSITY 45 D,UNIVERSITY 45 D 917HB,917HB,Zarvona,01PDP,WCB,2013-09-01,2013-09-28,H,30.97596549987793,-101.24188995361328
42105416340000,UNIVERSITY EAST,UNIVERSITY EAST 4412HH,4412HH,RRP Operating,01PDP,WCB,2013-07-01,2013-07-28,H,31.03730583190918,-101.26844024658203
42105416610000,UNIVERSITY EAST,UNIVERSITY EAST 4412DH,4412DH,RRP Operating,01PDP,WCB,2013-08-01,2013-08-01,H,31.037282943725586,-101.27587127685547
42105418020000,UNIVERSITY EAST,UNIVERSITY EAST 4109BH,4109BH,RRP Operating,01PDP,WCC,2014-07-01,2014-07-29,H,31.02178192138672,-101.17707061767578
42105417550000,UNIVERSITY 45 D,UNIVERSITY 45 D 931HB,931HB,Zarvona,01PDP,WCB,2013-09-01,2013-09-28,H,30.976165771484375,-101.23239135742188
42105418910000,BAKER `B`,BAKER `B` 213HB,213HB,Zarvona,01PDP,WCB,2014-01-01,2014-01-31,H,30.889936447143555,-101.26421356201172
42105417300000,UNIVERSITY EAST,UNIVERSITY EAST 4118GH,4118GH,RRP Operating,01PDP,WCB,2014-01-01,2014-01-06,H,31.014211654663086,-101.19852447509766
42105417140000,UNIVERSITY 38 D,UNIVERSITY 38 D 1504H,1504H,SEM,01PDP,WCB,2017-03-01,2017-03-19,H,31.06035041809082,-101.03206634521484
42105416380000,UNIVERSITY EAST,UNIVERSITY EAST 4413DH,4413DH,RRP Operating,01PDP,WCB,2013-08-01,2013-07-25,H,31.038066864013672,-101.25381469726562
42105419940000,UNIVERSITY 45,UNIVERSITY 45 828HB,828HB,Zarvona,01PDP,WCB,2014-07-01,2014-07-09,H,30.978565216064453,-101.25359344482422
