well_i,wps_cardinal,wps_iframe,wps_corridor,anisotropy_ratio,anisotropy_delta,azimuth_deg,mid_x,mid_y
30025507540000,2,2,2,1.0,0.0,179.00295066482715,2222354.0780345825,12043665.029253077
30025507790000,6,6,6,1.0,0.0,358.88191787108104,2229115.0467745606,12055707.232510295
30025507800000,4,4,4,1.0,0.0,358.8822405253258,2228233.5664190804,12053975.063962568
30025508220000,4,4,4,1.0,0.0,179.1745900836092,2227340.9307951126,12060925.883721624
30025510030000,2,2,2,1.0,0.0,357.8817558260601,2224906.557597417,12059629.621547708
30025511130000,5,5,5,1.0,0.0,180.0527953839031,2233127.6711699096,12065057.81203498
30025511140000,4,4,4,1.0,0.0,180.05875634736793,2232373.2913145702,12065033.659805458
30025513840000,1,1,1,1.0,0.0,179.32283390020655,2219680.5016211523,12043727.533912946
30025516390000,3,3,3,1.0,0.0,177.14455245496714,2225708.7408362883,12043807.084035814
30025516420000,4,4,4,1.0,0.0,178.91861887367568,2226709.4460480483,12043817.231853468
30025517710000,3,3,3,1.0,0.0,359.63286620702354,2230926.3158026505,12055762.998644391
42003002890200,2,3,2,1.5,1.0,241.17530775219743,2395153.3609049893,11698591.315743629
42003026410200,1,1,1,1.0,0.0,254.7610204917641,2392957.2746160883,11768926.090503627
42003029150100,3,3,3,1.0,0.0,299.31015120066286,2387878.7564883884,11701636.267191947
42003029190100,3,3,3,1.0,0.0,318.7210278540425,2387029.4611554,11701204.696568962
42003029190200,3,3,3,1.0,0.0,309.95349850192883,2386608.3922688747,11701069.348959794
42003029720300,3,3,2,1.0,0.0,172.2068375749342,2387080.2674532854,11692278.642704021
42003034550100,3,2,1,0.6666666666666666,-1.0,259.9395775677443,2378209.7323560715,11749483.741628872
42003034730100,5,4,1,0.8,-1.0,257.38082573773625,2378758.168602395,11746840.481645202
42003051650100,4,3,2,0.75,-1.0,151.12004917779217,2389698.1142102927,11694381.337611547
42003064470100,5,4,3,0.8,-1.0,75.3644559368652,2376618.493222158,11745846.722942885
42003306650100,1,1,1,1.0,0.0,2.8531557160945304,2331274.6086246446,11778772.295058833
42003369460000,1,1,1,1.0,0.0,73.81331423936686,2333624.4659147873,11690347.328612093
42003377470100,4,4,2,1.0,0.0,79.22833589084837,2375789.868681401,11748263.618663333
42003385010200,2,2,1,1.0,0.0,337.62227579961535,2394558.938096425,11695317.101975068
42003385790000,8,8,4,1.0,0.0,252.38646379967935,2381799.434543767,11677410.645917539
42003385890300,2,2,2,1.0,0.0,252.05845081952572,2395012.2688842807,11693186.692838982
42003391530300,3,3,2,1.0,0.0,178.19572972744842,2388257.8967126743,11695951.070192702
42003392520100,2,2,2,1.0,0.0,14.653493843061796,2391822.9570509885,11691056.324183963
42003393990000,14,12,5,0.8571428571428571,-2.0,255.4293739258444,2408172.137068041,11687508.328479677
42003395400000,3,2,1,0.6666666666666666,-1.0,68.93396457255184,2414630.6629969506,11701251.341670834
42003408300000,5,4,4,0.8,-1.0,165.73281542685118,2314108.0541930767,11699622.788948
42003412620000,4,4,4,1.0,0.0,256.53040717468605,2369724.923502151,11746003.18308495
42003413300100,7,9,6,1.2857142857142858,2.0,342.40100231116406,2368008.5624375492,11778026.756469626
42003413310000,3,4,3,1.3333333333333333,1.0,335.1304963966204,2365696.815302792,11776912.866006624
42003416050000,6,6,5,1.0,0.0,255.62977003163562,2370291.4704546737,11744857.531684574
42003416510100,2,2,1,1.0,0.0,122.6083809199642,2393281.759517301,11700136.054306734
42003417200000,1,1,1,1.0,0.0,344.97331234896876,2369803.478608162,11750354.672085676
42003418440000,3,3,4,1.0,0.0,256.4722553198076,2367940.075348082,11742791.205044933
42003419010000,4,4,4,1.0,0.0,77.52555047112716,2374674.161605411,11744234.525609406
42003425200000,6,6,6,1.0,0.0,165.71624810283706,2313749.468847339,11670254.028216
42003425500000,5,5,5,1.0,0.0,342.35416731519115,2369925.6357352985,11777978.277352437
42003427170000,4,4,4,1.0,0.0,339.3803509165175,2366753.9732645433,11777069.979929706
42003427270000,4,4,4,1.0,0.0,162.49094152264485,2315863.604053163,11700110.260167915
42003428760000,6,5,5,0.8333333333333334,-1.0,342.63054212581,2369120.8573854547,11777649.690628313
42003429530000,5,4,4,0.8,-1.0,345.63480680134114,2312085.7825868987,11677296.427418102
42003429970000,5,5,5,1.0,0.0,167.1407776543694,2312408.4887299547,11669927.562681545
42003430790000,6,5,5,0.8333333333333334,-1.0,340.31658424517656,2374741.95219737,11768489.369956419
42003431700100,6,6,4,1.0,0.0,347.15663908186593,2381872.2011913285,11683441.751903303
42003432630000,7,6,6,0.8571428571428571,-1.0,341.23818031347247,2376507.1920522447,11768912.431389026
42003434610100,2,2,2,1.0,0.0,57.075192586108614,2368712.7245568866,11683763.371274725
42003434710000,3,2,2,0.6666666666666666,-1.0,76.02331279819157,2378664.0404873043,11743309.720319564
42003434750000,2,4,4,2.0,2.0,255.1819470776324,2372983.662248904,11741733.84004654
42003437630000,4,4,3,1.0,0.0,252.93841378834153,2368968.4928422505,11747125.060093567
42003438450000,7,6,6,0.8571428571428571,-1.0,343.15167011993907,2336873.1631842675,11767859.241452996
42003438800000,7,5,5,0.7142857142857143,-2.0,345.84103973430916,2313285.319558138,11682988.828809993
42003439010000,3,4,5,1.3333333333333333,1.0,256.30161563447103,2367882.0093207615,11742841.537091082
42003439180100,12,12,10,1.0,0.0,76.31354140770529,2355920.3540525027,11779959.030569926
42003439510100,8,7,6,0.875,-1.0,254.88518688836348,2352288.8532290305,11772937.125261467
42003440220100,3,4,2,1.3333333333333333,1.0,344.7920004475817,2313173.9583166335,11703817.952358533
42003440470000,6,6,6,1.0,0.0,342.63113613380307,2375613.711887487,11768693.639280532
42003440480000,4,3,3,0.75,-1.0,341.7171230602069,2373682.8474490987,11767896.50474304
42003441040000,5,4,4,0.8,-1.0,166.68660882565888,2314708.9073275197,11671280.965278253
42003441220000,7,5,5,0.7142857142857143,-2.0,344.01556159025955,2417829.8481235625,11675911.191898331
42003442130000,1,1,1,1.0,0.0,272.1959124106478,2367978.3952227756,11716999.344413396
42003442240000,6,5,5,0.8333333333333334,-1.0,166.8670095026087,2315884.1277658846,11671794.576398812
42003442270000,5,4,4,0.8,-1.0,345.29326784232046,2313034.608552373,11677552.530904986
42003442780000,4,3,3,0.75,-1.0,162.58376420839275,2368314.050411487,11771590.526133975
42003443470000,4,3,3,0.75,-1.0,165.09785129129148,2375907.633220076,11762793.406020906
42003443480000,4,3,3,0.75,-1.0,164.87823157832838,2378452.8620491223,11763584.048642883
42003443630000,6,5,5,0.8333333333333334,-1.0,345.83816238619875,2321870.642203415,11682557.721432216
42003443637000,6,6,5,1.0,0.0,346.0180217349118,2322059.8511345163,11681827.658151252
42003443950000,8,5,5,0.625,-3.0,341.6088794917556,2372064.26334621,11778682.104911394
42003444430000,1,1,2,1.0,0.0,346.8599697453844,2323197.751827959,11659189.142941203
42003444620000,6,4,4,0.6666666666666666,-2.0,162.30329816640992,2375107.19152561,11773443.81241633
42003445740000,8,7,8,0.875,-1.0,346.03295943548216,2417082.003265506,11688305.933248702
42003446000000,4,4,4,1.0,0.0,346.08023202279963,2403815.5542837293,11704912.698864896
42003446470000,8,6,6,0.75,-2.0,344.88242270190557,2341543.261381899,11774972.710088022
42003446670000,5,5,5,1.0,0.0,165.32129744929588,2377213.588525474,11763090.618056934
42003447060000,2,2,2,1.0,0.0,342.9073154808627,2351213.7668057308,11727955.094071109
42003447360000,5,5,5,1.0,0.0,346.33337970102826,2422440.155640561,11689241.11816324
42003447880100,14,13,12,0.9285714285714286,-1.0,75.99718739765987,2355648.4162178226,11782074.918438185
42003448410000,3,3,3,1.0,0.0,165.47375141903197,2379575.2979880096,11763900.42106715
42003448570000,3,3,3,1.0,0.0,346.14743155138086,2324894.253823626,11663099.314656455
42003448600000,7,6,6,0.8571428571428571,-1.0,166.22592830108323,2317377.900610766,11671796.94040838
42003448730000,7,6,6,0.8571428571428571,-1.0,345.38986743007524,2314297.708083327,11677858.804368999
42003449260000,9,8,13,0.8888888888888888,-1.0,166.21569665829725,2420000.7181850886,11686331.945386406
42003449560000,3,2,2,0.6666666666666666,-1.0,162.31445526215046,2333062.5718964515,11760706.314314779
42003449840000,7,8,8,1.1428571428571428,1.0,163.68312533970797,2322586.8859357573,11674751.387753535
42003449850000,9,9,9,1.0,0.0,166.62532882077429,2318370.0804283163,11673048.850526623
42003449860000,11,10,10,0.9090909090909091,-1.0,166.55363647098707,2319453.3870987785,11673320.468846738
42003449870000,7,7,7,1.0,0.0,343.0849174831312,2320955.55081411,11681468.825802831
42003449880000,8,8,8,1.0,0.0,346.19400053216975,2319969.6668702937,11681265.477895234
42003450160100,12,11,8,0.9166666666666666,-1.0,76.01396800172466,2376041.4348666184,11786695.929093229
42003451570000,5,5,5,1.0,0.0,156.39063838704712,2369669.1593726166,11772012.304358575
42003451900000,6,5,5,0.8333333333333334,-1.0,345.96069393930287,2378104.5506806513,11769513.78877487
42003451980000,4,4,4,1.0,0.0,347.3727412589086,2310766.065017676,11676145.023659792
42003452010000,6,6,7,1.0,0.0,343.18055647345324,2379103.8271017056,11779487.440995988
42003452020000,8,5,5,0.625,-3.0,344.69890057931894,2344777.325419477,11659084.58781912
42003452050000,6,6,6,1.0,0.0,345.1382003541178,2343416.661640965,11658567.086066924
42003453280000,4,4,4,1.0,0.0,166.50693779020554,2323822.3408162734,11675068.97540703
42003453310000,14,17,12,1.2142857142857142,3.0,164.46278063953824,2319943.8020599065,11675793.99405742
